case,workers,binary,sha256,round,rows,groups,cold_ms,peak_rss_kib,result_sha256,warm_median_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_4_ms,warm_5_ms
nonnull,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,4,1000000,65536,2.7361,165784,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,1.43376,1.5632,1.44919,1.43376,1.42478,1.42696
nonnull,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,4,1000000,65536,1.90351,257728,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,3.63881,2.16604,3.63881,3.64291,2.61655,3.78351
nonnull,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,5,1000000,65536,2.49346,257504,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,2.9307,2.9307,3.44244,2.76821,2.43861,4.28556
nonnull,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,5,1000000,65536,3.19139,165640,37029694adc4216655775cf92fb184871eb4c04cc53f24d59c7cb8e89b05a218,1.90327,1.68894,1.87875,1.91946,1.90937,1.90327
product,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,65536,2.26292,257960,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,2.47757,2.42342,2.9043,2.47757,2.19852,3.20397
product,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,3.48579,165736,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,1.33545,1.86958,1.78937,1.33545,1.27942,1.19649
product,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,2.57002,165460,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,1.38894,1.40483,1.38894,1.39516,1.17665,1.17866
product,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.26037,257784,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,2.61814,2.55756,2.92443,2.61814,2.15343,3.29075
product,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,2.21338,257552,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,2.49302,2.49904,2.89639,2.49302,1.5717,2.18305
product,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,2.26076,165684,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,0.764137,1.07832,0.812049,0.764137,0.603463,0.600869
product,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,4,1000000,65536,3.0516,165304,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,1.44947,1.6215,1.41767,1.4057,1.44947,1.47902
product,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,4,1000000,65536,2.07943,258164,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,2.34117,2.34117,2.7796,2.31875,1.88071,2.92193
product,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,5,1000000,65536,2.32638,258052,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,2.58939,2.58939,3.01472,2.34799,1.97965,3.33955
product,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,5,1000000,65536,2.60013,165700,05fe562cb8d0b362f52c0f2a54e5d5ab5914be8889a4c4a09cfef0e7b4573be2,1.80365,1.38883,1.14425,1.83173,1.80585,1.80365
extrema-i32,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,65536,3.3278,169472,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.66431,2.97618,2.77241,2.33779,2.66431,2.24087
extrema-i32,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,2.59245,102368,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.35272,2.38317,2.35272,2.36495,2.28912,2.28521
extrema-i32,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,1.40951,102084,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,1.31057,1.30275,1.32528,1.2376,1.31057,1.3289
extrema-i32,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.47227,169744,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.36325,2.36325,2.67339,2.02333,2.43273,2.14965
extrema-i32,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,2.34002,169988,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.7374,2.37401,2.7374,2.38366,2.83777,2.92853
extrema-i32,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,1.4484,102064,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,1.2846,1.3073,1.27509,1.40095,1.2846,1.28247
extrema-i32,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,4,1000000,65536,1.35436,102076,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,1.23612,1.25083,1.2476,1.22821,1.21616,1.23612
extrema-i32,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,4,1000000,65536,2.23232,169488,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.2875,2.2875,2.66767,1.98897,2.38214,2.10183
extrema-i32,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,5,1000000,65536,2.32167,169448,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,2.42232,2.53019,2.74233,2.13634,2.42232,2.13963
extrema-i32,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,5,1000000,65536,2.43468,102560,4898738f30509da2f14fee436fc21c3382e34c12d831b3de2f193a08af899061,1.49972,2.35913,2.3642,1.49972,1.27902,1.30112
sum-time,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,65536,2.1833,159304,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.38928,1.76482,1.20771,1.56328,1.20935,1.38928
sum-time,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,1.54088,135048,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.41612,1.36205,1.3354,1.41629,1.41658,1.41612
sum-time,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,2,1000000,65536,0.910958,135092,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,0.741838,0.760374,0.741008,0.742714,0.736118,0.741838
sum-time,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,2,1000000,65536,2.47689,159224,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,2.19795,2.33496,2.13489,2.95563,1.95738,2.19795
sum-time,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,3,1000000,65536,2.24126,159064,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.47506,1.58327,1.36165,1.51591,1.47506,1.35736
sum-time,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,3,1000000,65536,1.08401,134608,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,0.73645,0.760754,0.741068,0.73461,0.736344,0.73645
sum-time,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,4,1000000,65536,1.70144,134856,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.4315,1.45104,1.4315,1.42517,1.43007,1.44562
sum-time,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,4,1000000,65536,2.20476,159372,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.83723,2.29121,2.00021,1.83723,1.24612,1.39828
sum-time,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,5,1000000,65536,2.10588,159244,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,1.60546,1.98045,1.22188,1.60905,1.22602,1.60546
sum-time,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,5,1000000,65536,1.07851,134668,14d770a6cddb0512cc7e5c17ff3d2f6ddd8f7583fb91b0ba6f44dcc446428f0d,0.795549,0.78511,0.889358,0.795549,0.733332,0.820722
