case,workers,binary,sha256,round,rows,groups,cold_ms,peak_rss_kib,result_sha256,warm_median_ms,warm_1_ms,warm_2_ms,warm_3_ms,warm_4_ms,warm_5_ms
mixed-distinct-guid-keys,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,4,33.428,448780,0b242a4715a18e98585d2c495072e013dd56ee015a0185ab603539decca3d4fd,31.385,31.5176,31.385,31.0861,31.1497,35.7837
mixed-distinct-guid-keys,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,8.53604,495848,0b242a4715a18e98585d2c495072e013dd56ee015a0185ab603539decca3d4fd,6.3326,6.58484,6.3326,6.04157,6.65775,6.10152
distinct-list-keys,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,15.0125,95940,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,14.3766,14.3946,14.3363,14.3066,14.3766,14.555
distinct-list-keys,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,8.5087,106028,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,8.21029,8.16587,8.34826,8.21994,8.08977,8.21029
distinct-list-keys,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,4.54397,126708,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,4.2516,4.32791,4.2516,4.24468,4.24047,4.25216
distinct-list-keys,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,2.88339,167316,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,2.27311,2.39894,2.34016,2.27055,2.26557,2.27311
distinct-list-keys,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,2.02061,249812,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,1.87999,1.8188,1.87999,1.92496,1.89317,1.72619
distinct-list-keys,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,2.22404,372868,22ba9bd6ec666041eea9f90edb8e32c5c3c9128b3a28900fc9cf9c171c54d8b1,1.74418,1.7391,1.82788,1.74418,1.76621,1.73974
mixed-distinct-list-keys,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,39.1373,97772,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,38.6764,38.8147,38.5265,38.6764,38.5567,38.7985
mixed-distinct-list-keys,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,34.5949,110240,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,34.2652,34.4858,34.2652,33.8925,33.7245,34.4422
mixed-distinct-list-keys,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,11.3894,169988,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,9.19103,9.96493,9.27707,9.19103,8.44887,8.60559
mixed-distinct-list-keys,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,7.83904,214816,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,6.99476,8.19727,7.89962,6.95375,6.93646,6.99476
mixed-distinct-list-keys,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,7.41969,325436,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,7.2114,7.51099,7.2114,6.76906,7.35811,6.90826
mixed-distinct-list-keys,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,4,6.92429,454656,bda38af97f50bcedd7789b55d9625aa5bdb902b2192d7e15629a9ab65afc5d9e,6.67453,6.77404,6.67453,6.28163,6.70164,6.4753
mixed-distinct-string-values,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,27.11,118696,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,25.8163,25.8036,25.5723,25.8163,25.9968,26.6056
mixed-distinct-string-values,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,68.2011,256660,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,43.215,46.4167,41.3472,43.712,43.215,40.6045
mixed-distinct-string-values,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,60.1565,274992,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,35.7075,35.388,35.7075,35.0864,38.7015,37.6258
mixed-distinct-string-values,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,56.7355,324408,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,32.5605,32.5605,34.8279,29.6316,33.9953,31.6911
mixed-distinct-string-values,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,57.1036,408296,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,31.851,31.2992,32.7833,31.4307,31.851,32.6857
mixed-distinct-string-values,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,65536,57.3275,531452,834e03a3652cc22a097f0d908c610aef785658fc9bf8878f212fedd25237610c,31.1633,30.3879,31.1591,31.1633,31.939,49.8036
hot-first-last,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.07106,97600,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.39774,6.41625,6.39092,6.42232,6.38666,6.39774
hot-first-last,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,4.89523,97912,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,4.10858,4.10858,4.12463,4.11501,4.08435,4.07767
hot-first-last,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.07491,108436,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.39604,6.38018,6.39604,6.39633,6.3611,6.41118
hot-first-last,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.39263,107924,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,2.61303,2.60305,2.60362,2.67881,2.70029,2.61303
hot-first-last,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.08247,128492,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.38603,6.3898,6.38241,6.40496,6.37645,6.38603
hot-first-last,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.92987,120516,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,1.55441,1.55642,1.55323,1.66245,1.55441,1.54048
hot-first-last,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.13169,169524,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.36792,6.43336,6.37617,6.36792,6.33814,6.35294
hot-first-last,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.37468,161504,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,0.952553,0.959729,0.952553,0.953995,0.931745,0.940095
hot-first-last,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.11044,251300,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.38843,6.40237,6.6307,6.35348,6.36831,6.38843
hot-first-last,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.3866,243548,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,0.688426,0.689752,0.641659,0.704002,0.643642,0.688426
hot-first-last,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.09356,374724,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,6.39356,6.40232,6.40578,6.38144,6.37287,6.39356
hot-first-last,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.86109,366564,de1c7aee90df728f2e380959e7d5f2288b6fdfb6774d1d5c58b4046a002c902c,0.571058,0.621013,0.584178,0.571058,0.529152,0.530763
hot-symbol-extrema,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,35.51,97840,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,35.9632,35.9632,35.7,37.058,37.0192,35.2077
hot-symbol-extrema,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,32.784,98164,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,34.846,32.3957,34.846,34.8679,35.6716,33.9472
hot-symbol-extrema,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,36.2219,108184,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,35.3792,35.2985,35.2322,35.5689,36.218,35.3792
hot-symbol-extrema,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,18.1992,108176,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,18.1369,17.6246,17.5444,18.1369,18.3404,18.1951
hot-symbol-extrema,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,37.3713,128124,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,36.7929,36.1574,37.5898,36.261,36.7929,37.5894
hot-symbol-extrema,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,9.02556,120552,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,9.21701,9.21701,9.15483,9.35138,9.50826,9.14302
hot-symbol-extrema,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,37.0574,169772,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,37.7483,37.7483,37.8528,37.923,36.9366,37.4829
hot-symbol-extrema,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,6.48382,161336,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,4.83967,5.04522,5.17803,4.77764,4.83967,4.81059
hot-symbol-extrema,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,35.4158,251512,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,36.9171,37.8022,37.2955,36.9171,36.372,36.3726
hot-symbol-extrema,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.38306,243040,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,3.24176,3.24835,3.2039,3.30187,3.23553,3.24176
hot-symbol-extrema,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,35.8858,374784,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,36.0372,36.3378,35.8111,35.3978,36.0372,36.8737
hot-symbol-extrema,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.439,366564,db5c38a9f7a9a6060d996feab546074359840f34b5ed13fa6a873da74c958575,2.39432,2.4064,2.37669,2.39109,2.39432,2.5817
hot-wide-extrema,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.8993,117848,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.6449,19.5809,19.8154,20.2637,19.2861,19.6449
hot-wide-extrema,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,23.7262,118380,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.9433,19.6612,20.0301,19.855,19.9486,19.9433
hot-wide-extrema,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.6997,128600,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.5103,19.5103,19.3337,19.7434,19.1493,19.7666
hot-wide-extrema,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,12.2725,128980,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,11.3624,11.3547,11.3624,11.0738,11.417,11.5484
hot-wide-extrema,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,21.0214,149180,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.7847,20.0691,19.7847,19.6691,19.7144,19.9438
hot-wide-extrema,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,5.80419,133052,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,5.83435,5.79693,5.83435,5.8617,5.83533,5.76693
hot-wide-extrema,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.7487,190096,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.7788,19.7788,20.04,20.4764,19.6584,19.6365
hot-wide-extrema,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.86621,173604,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,3.62027,3.71884,3.70313,3.62027,3.53731,3.28828
hot-wide-extrema,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.7716,272468,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,20.1121,19.7742,20.1121,20.3751,19.821,20.5146
hot-wide-extrema,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.37127,255772,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,2.19736,2.17984,2.19736,2.18102,2.52338,2.43689
hot-wide-extrema,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.6251,395520,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,19.9948,20.2303,19.631,19.9948,20.0402,19.87
hot-wide-extrema,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.07719,378632,f433b82646d94aafcddc53b00cffa02530ada75b5c1ba5fa5b40e8dbda6cf1f2,1.62771,1.67367,1.62452,1.62771,1.61963,1.65214
hot-mode,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.3913,171484,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.4402,11.638,11.4402,11.4883,11.398,11.2875
hot-mode,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,29.4346,171492,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.534,11.5688,11.5313,11.568,11.534,11.5286
hot-mode,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.1384,181688,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.3437,11.3569,11.3514,11.3202,11.2793,11.3437
hot-mode,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,6.94512,99992,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,5.21663,5.33135,5.20123,5.17881,5.21663,5.23724
hot-mode,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.0294,202108,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.5566,11.4533,11.6127,11.5566,11.6043,11.4169
hot-mode,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.96442,118744,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,2.80806,2.80806,2.81626,2.79584,2.80372,2.81356
hot-mode,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.5426,243028,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.2912,11.4903,11.2912,11.3293,11.2733,11.2354
hot-mode,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.95134,159572,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,1.8088,1.83762,1.83312,1.80178,1.80582,1.8088
hot-mode,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.7256,324904,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.8338,11.6448,11.5945,13.2601,13.0629,11.8338
hot-mode,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.86293,241140,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,1.12556,1.14958,1.11779,1.15018,1.12556,1.12509
hot-mode,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,29.4175,448592,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,11.3158,11.3931,11.3141,11.359,11.3158,11.2435
hot-mode,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.89075,364708,b64d0f9376d31c65a2c29100e20b1eaa9a81ceb87b9537b6ee98bf91bb511a5a,1.07932,1.19253,1.07932,1.08029,1.04406,1.05227
hot-wide-mode,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,32.4109,199904,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.4016,14.6192,14.3566,14.348,14.4016,14.6116
hot-wide-mode,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,32.5927,200208,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.5299,14.5782,14.5547,14.5299,14.4774,14.4408
hot-wide-mode,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,32.7914,210192,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.3988,14.3749,14.3988,17.9554,16.7423,14.3572
hot-wide-mode,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,8.77427,128680,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,7.57849,7.66926,7.52359,7.52212,7.57849,7.6933
hot-wide-mode,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,32.4597,230700,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.4663,14.5245,14.3408,14.4663,14.4758,14.3955
hot-wide-mode,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,4.00538,132980,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,3.94496,3.98657,3.9676,3.92069,3.94496,3.93277
hot-wide-mode,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,32.1898,271704,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.4306,14.4144,14.5169,14.4306,14.3269,14.5124
hot-wide-mode,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.89496,173624,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,2.12409,2.72613,2.12409,2.1052,2.52018,2.00472
hot-wide-mode,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,32.627,353692,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.4634,14.6417,14.4634,14.4594,14.4987,14.3719
hot-wide-mode,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.85115,255700,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,3.26008,3.70022,3.56656,3.26008,3.1408,2.96272
hot-wide-mode,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,33.004,477232,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,14.4772,14.6679,14.3366,14.4139,14.6189,14.4772
hot-wide-mode,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,1.69013,378912,07cb29779cdb3eae170efb2663e4cba81e63e44f2788c36bd3f8b5a276a0ccd3,1.26917,1.33334,1.30471,1.26917,1.25904,1.26029
hot-top-bottom,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,6.96637,89632,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.85437,5.85121,5.93891,5.78588,5.85437,6.08712
hot-top-bottom,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,7.20019,89804,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.90186,5.90186,6.12291,5.87375,5.90147,6.02515
hot-top-bottom,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,6.96516,99996,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.83424,5.83424,5.84409,5.81104,5.82098,5.88307
hot-top-bottom,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,4.96085,100008,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,4.10061,5.54685,4.80094,4.10061,3.1421,3.40108
hot-top-bottom,4,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,6.95758,120716,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.83603,5.86076,5.8282,5.89942,5.83603,5.82109
hot-top-bottom,4,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.85163,118784,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,1.70922,1.7397,1.70922,1.70467,1.71125,1.7023
hot-top-bottom,8,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.00591,161276,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.88358,5.94751,5.88358,5.90855,5.88244,5.86962
hot-top-bottom,8,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.37434,159532,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,1.08995,1.14111,1.10138,1.08995,1.07967,1.02965
hot-top-bottom,16,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,6.98184,243740,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.84733,5.84791,5.83957,5.84733,5.84557,5.85503
hot-top-bottom,16,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,2.52383,241552,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,0.742781,0.79781,0.749356,0.736187,0.733581,0.742781
hot-top-bottom,default,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,7.11187,366644,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,5.82058,5.84337,5.86607,5.79269,5.82058,5.80989
hot-top-bottom,default,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,3.8492,364792,0deae406d093a497ed430a8dc03bcd2e046b57e6946851149c17ebb8f8a2a178,0.613136,0.758457,0.614191,0.583983,0.582412,0.613136
hot-wide-top-bottom,1,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.7506,118412,ad9fb3d60360f76b62f7ea7a2deb78bae4a64a5aa605bc8e6ec0ba68d55bba06,19.8942,19.901,19.8942,19.7246,19.8238,19.9737
hot-wide-top-bottom,1,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,20.0408,118408,ad9fb3d60360f76b62f7ea7a2deb78bae4a64a5aa605bc8e6ec0ba68d55bba06,19.0285,18.8092,19.0285,19.0449,19.1615,18.7154
hot-wide-top-bottom,2,baseline,f9ed90d41e7bff92707a796e4677772351a23e53a6e148cf831a3feb92ae880e,1,1000000,1,20.5804,128692,ad9fb3d60360f76b62f7ea7a2deb78bae4a64a5aa605bc8e6ec0ba68d55bba06,19.4103,19.3083,19.0818,19.7365,19.4103,19.8136
hot-wide-top-bottom,2,current,1003a83830e8b12ae1cb86bdec98af3d649ae54404b59a1466ec31548b149353,1,1000000,1,13.485,128908,ad9fb3d60360f76b62f7ea7a2deb78bae4a64a5aa605bc8e6ec0ba68d55bba06,12.6374,12.5727,12.7329,12.5826,12.9409,12.6374
